,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1231,CHEMBL234706,CN(C)[C@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,active,265.36,3.5370800000000022,1.0,2.0,6.5376020021010435
1232,CHEMBL552167,CN(C)C[C@H]1CCC[C@@H]1c1c[nH]c2ccc(C#N)cc12,active,267.37600000000003,3.484880000000002,1.0,2.0,6.161150909262744
1233,CHEMBL579056,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2C,active,305.44300000000004,3.147800000000002,0.0,4.0,8.045757490560675
1234,CHEMBL575854,CCSc1ccc([C@H]2CC3CCC([C@H]2C(=O)OC)N3C)cc1,active,319.46999999999997,3.5379000000000023,0.0,4.0,6.634512015109101
1235,CHEMBL579254,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC(C)C)cc1)N2C,active,333.49700000000007,3.9264000000000028,0.0,4.0,7.795880017344075
1236,CHEMBL573844,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC(F)(F)F)cc1)N2C,active,359.413,4.037800000000003,0.0,4.0,6.698970004336019
1237,CHEMBL578419,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)c(Br)c1)N2C,active,384.33900000000006,3.910300000000003,0.0,4.0,7.995678626217358
1238,CHEMBL574020,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc([S+](C)[O-])c(Br)c1)N2C,active,400.3380000000001,2.9258000000000015,0.0,4.0,7.119186407719209
1239,CHEMBL574317,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc([S+](C)[O-])cc1)N2C,active,321.44200000000006,2.1632999999999996,0.0,4.0,7.040958607678906
1240,CHEMBL574543,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(S(C)(=O)=O)cc1)N2C,active,337.4410000000001,1.8294,0.0,5.0,5.0
1241,CHEMBL574544,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2,active,291.416,2.8056,1.0,4.0,7.552841968657781
1242,CHEMBL574546,CCSc1ccc([C@H]2CC3CCC(N3)[C@H]2C(=O)OC)cc1,active,305.443,3.1957000000000013,1.0,4.0,6.752026733638194
1243,CHEMBL575199,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2CCCF,active,351.48700000000014,3.877600000000003,0.0,4.0,6.950781977329818
1254,CHEMBL486278,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,inactive,385.46400000000006,2.2154,4.0,5.0,8.920818753952375
1255,CHEMBL570593,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1C#N,active,446.5470000000003,4.079280000000002,3.0,5.0,8.55284196865778
1256,CHEMBL572163,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,active,421.53700000000026,4.207600000000002,3.0,4.0,8.431798275933005
1257,CHEMBL566000,CC(NC(C)(C)C)C(=O)c1ccc(Cl)cc1,active,239.746,3.2993000000000023,1.0,2.0,5.634699251362012
1258,CHEMBL569699,CC(NC(C)(C)C)C(=O)c1ccccc1,active,205.30100000000002,2.645900000000001,1.0,2.0,5.636388020107856
1259,CHEMBL578612,CC(C(=O)c1cccc(Cl)c1)N(C)C(C)(C)C,active,253.77299999999997,3.6415000000000024,0.0,2.0,5.686132779630847
1260,CHEMBL565397,CC(C)NC(C)C(=O)c1cccc(Cl)c1,active,225.719,2.909200000000001,1.0,2.0,5.698970004336019
1261,CHEMBL578815,CCN(CC)C(C)C(=O)c1cccc(Cl)c1,active,239.746,3.253000000000002,0.0,2.0,5.758453519403451
1262,CHEMBL565382,CCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,active,295.854,4.859700000000005,1.0,2.0,5.804100347590766
1263,CHEMBL566830,CC(C(=O)c1cccc(Cl)c1)N(C)C,active,211.69199999999998,2.4728000000000003,0.0,2.0,5.814174640387038
1264,CHEMBL576063,CC(NC(C)(C)C)C(=O)c1cccc(F)c1,inactive,223.291,2.785000000000001,1.0,2.0,5.835647144215563
1265,CHEMBL566001,CC(NC(C)(C)C)C(=O)c1ccc(Br)cc1,inactive,284.197,3.408400000000002,1.0,2.0,5.887730231582729
1268,CHEMBL565845,Cc1cc(C(=O)C(C)NC(C)(C)C)ccc1Br,active,298.224,3.716820000000003,1.0,2.0,6.022276394711152
1271,CHEMBL565844,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1Cl,active,253.773,3.6077200000000023,1.0,2.0,6.187086643357144
1272,CHEMBL565594,CC(C)CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,active,281.827,4.3255000000000035,1.0,2.0,6.356547323513812
1274,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,active,303.35800000000006,1.8677,0.0,5.0,6.573488738635425
1275,CHEMBL569700,CC(NC1CC1)C(=O)c1cccc(Cl)c1,active,223.70300000000003,2.6632000000000007,1.0,2.0,6.576754126063192
1276,CHEMBL566208,CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,active,288.21799999999996,4.342800000000003,1.0,2.0,6.756961951313706
1277,CHEMBL565593,CCCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,inactive,309.881,5.249800000000005,1.0,2.0,6.8696662315049934
1278,CHEMBL566050,CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,active,302.245,4.732900000000004,1.0,2.0,7.075720713938118
1279,CHEMBL576622,CCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,active,281.827,4.469600000000003,1.0,2.0,7.161150909262744
1280,CHEMBL569465,CCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,active,267.79999999999995,4.079500000000003,1.0,2.0,7.481486060122112
1281,CHEMBL566886,CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,active,253.773,3.6894000000000027,1.0,2.0,7.508638306165727
1282,CHEMBL471036,c1ccc2cc(COC3CCNCC3)ccc2c1,active,241.33399999999995,3.1084000000000014,1.0,2.0,5.173925197299174
1283,CHEMBL565638,CCCN(C(=O)c1ccc2ccccc2c1)C1CCNCC1,active,296.41400000000004,3.4440000000000017,1.0,2.0,4.3979400086720375
1284,CHEMBL578346,O=C(c1ccc2ccccc2c1)N(C1CCC1)C1CCNCC1,active,308.42500000000007,3.586500000000002,1.0,2.0,4.3979400086720375
1285,CHEMBL565639,CC(C)N(C(=O)c1ccc2ccccc2c1)[C@@H]1CCNC1,active,282.387,3.0523000000000007,1.0,2.0,4.853871964321762
1288,CHEMBL577283,CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@@H]1CCNC1,active,296.41400000000004,3.299900000000002,1.0,2.0,5.022276394711152
1297,CHEMBL567944,CC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,active,282.38700000000006,2.9403000000000006,1.0,2.0,5.823908740944319
1298,CHEMBL567288,CCC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,active,296.41400000000004,3.330400000000001,1.0,2.0,6.4698003017969175
1299,CHEMBL567289,c1cnc(N(Cc2ccc3ccccc3c2)C2CCNCC2)nc1,inactive,318.42400000000004,3.3884000000000007,1.0,4.0,5.886056647693163
1300,CHEMBL577497,CC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,active,268.36,2.5502000000000002,1.0,2.0,4.920818753952375
1303,CHEMBL567479,CC(C)(C)NC(CCC1CCCCC1)C(=O)c1cccc(Cl)c1,active,335.919,5.639900000000006,1.0,2.0,5.0
1306,CHEMBL336920,CNCC[C@@H](Oc1cccc2ccccc12)c1cccs1,inactive,297.423,4.630900000000003,1.0,3.0,6.092051478387727
1307,CHEMBL594585,NCC[C@@H](Oc1cccc2ccccc12)c1cccs1,active,283.396,4.370200000000003,1.0,3.0,5.0
1308,CHEMBL595063,NCC[C@H](Oc1cccc2ccccc12)c1cccs1,active,283.396,4.370200000000003,1.0,3.0,5.0
1309,CHEMBL596175,COc1ccc(C2=NN(CCCCCNCC[C@@H](Oc3cccc4ccccc34)c3cccs3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,active,637.846,8.017500000000009,1.0,7.0,5.746419710437817
1312,CHEMBL463431,COc1ccc(C2=NN(CCCCCBr)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,inactive,435.36200000000014,4.397700000000004,0.0,4.0,4.0
1313,CHEMBL595449,CN(C)Cc1nc(-c2ccc(C(C)(C)C)cc2)n(-c2cccc(O)c2)n1,inactive,350.466,3.999000000000003,1.0,5.0,5.0
1314,CHEMBL609908,CN1CCc2ccccc2C1CCc1c[nH]c2ccc(C#N)cc12,active,315.42,4.201380000000003,1.0,2.0,6.2076083105017466
1315,CHEMBL196468,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(C#N)cc12,active,239.32199999999997,2.7046800000000006,1.0,2.0,5.376750709602099
1317,CHEMBL552167,CN(C)C[C@H]1CCC[C@@H]1c1c[nH]c2ccc(C#N)cc12,active,267.37600000000003,3.484880000000002,1.0,2.0,6.161150909262744
1318,CHEMBL566050,CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,active,302.245,4.732900000000004,1.0,2.0,7.508638306165727
1319,CHEMBL569465,CCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,active,267.79999999999995,4.079500000000003,1.0,2.0,7.251811972993799
1320,CHEMBL566208,CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,active,288.21799999999996,4.342800000000003,1.0,2.0,6.928117992693875
1321,CHEMBL599028,CC(C(=O)c1cccc(F)c1)N1CCCCC1,active,235.3019999999999,2.8828000000000014,0.0,2.0,6.806875401645538
1323,CHEMBL565844,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1Cl,inactive,253.773,3.6077200000000023,1.0,2.0,6.3872161432802645
1326,CHEMBL568140,CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,active,274.19100000000003,3.9527000000000028,1.0,2.0,6.334419008982047
1327,CHEMBL565396,CC(NC(C)(C)C)C(=O)c1cccc(Br)c1,active,284.197,3.408400000000002,1.0,2.0,6.291579099865287
1329,CHEMBL566001,CC(NC(C)(C)C)C(=O)c1ccc(Br)cc1,active,284.197,3.408400000000002,1.0,2.0,6.161780778092374
1330,CHEMBL605501,CC(NC1CCCC1)C(=O)c1cccc(F)c1,active,235.30200000000002,2.929100000000001,1.0,2.0,6.159266765388193
1331,CHEMBL599230,CC(C(=O)c1cccc(Br)c1)N1CCCCC1,active,296.2080000000001,3.5062000000000024,0.0,2.0,6.1249387366083
1332,CHEMBL592854,Cc1cccc(C(=O)C(C)NC2CCCC2)c1,active,231.33899999999997,3.0984200000000017,1.0,2.0,6.0746879085003505
1335,CHEMBL566000,CC(NC(C)(C)C)C(=O)c1ccc(Cl)cc1,active,239.746,3.2993000000000023,1.0,2.0,5.962573502059376
1336,CHEMBL566832,Cc1cccc(C(=O)C(C)NC(C)(C)C)c1,active,219.328,2.954320000000001,1.0,2.0,5.8326826652518236
1337,CHEMBL566830,CC(C(=O)c1cccc(Cl)c1)N(C)C,active,211.69199999999998,2.4728000000000003,0.0,2.0,5.756961951313706
1338,CHEMBL566207,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1,active,219.328,2.954320000000001,1.0,2.0,5.709965388637482
1339,CHEMBL589250,COc1cccc(C(=O)C(C)NC2CCCC2)c1,active,247.33799999999997,2.7986000000000013,1.0,3.0,5.6439741428068775
1340,CHEMBL576063,CC(NC(C)(C)C)C(=O)c1cccc(F)c1,active,223.291,2.785000000000001,1.0,2.0,5.634512015109101
1341,CHEMBL565845,Cc1cc(C(=O)C(C)NC(C)(C)C)ccc1Br,active,298.224,3.716820000000003,1.0,2.0,5.55129368009492
1342,CHEMBL603620,COc1cccc(C(=O)C(C)NC(C)(C)C)c1,active,235.327,2.6545000000000005,1.0,3.0,5.441291429466834
1343,CHEMBL578612,CC(C(=O)c1cccc(Cl)c1)N(C)C(C)(C)C,active,253.77299999999997,3.6415000000000024,0.0,2.0,5.221848749616356
1344,CHEMBL578610,CC(NC(C)(C)C)C(=O)c1ccc(F)c(F)c1,active,241.28099999999998,2.924100000000001,1.0,2.0,5.0981059680261795
1345,CHEMBL599233,CC(C(=O)c1cccc([N+](=O)[O-])c1)N1CCCCC1,active,262.30899999999997,2.6519000000000013,0.0,4.0,5.0
1346,CHEMBL598026,CC(NC(C)(C)C)C(=O)c1cccc([N+](=O)[O-])c1,active,250.298,2.554100000000001,1.0,4.0,7.0
1347,CHEMBL578611,CC(NC(C)(C)C)C(=O)c1cc(Cl)cc(Cl)c1,active,274.19100000000003,3.9527000000000028,1.0,2.0,7.0
1348,CHEMBL566618,CC(NC1CCCC1)C(=O)c1cccc(Cl)c1,active,251.75700000000003,3.4434000000000022,1.0,2.0,7.0
1349,CHEMBL596775,CC(NC1CCCC1)C(=O)c1cccc([N+](=O)[O-])c1,active,262.309,2.698200000000001,1.0,4.0,7.0
1350,CHEMBL565386,CC(NC(C)(C)C)C(=O)c1cccs1,active,211.33,2.7074000000000007,1.0,3.0,7.0
1351,CHEMBL567481,CC(CNC(C)(C)C)C(=O)c1cccc(Cl)c1,active,253.773,3.5469000000000026,1.0,2.0,7.0
1352,CHEMBL608151,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,active,286.202,3.116900000000001,1.0,2.0,8.299988937677888
1353,CHEMBL2021580,COCC[C@H]1[C@]2(C)CNC[C@]12c1ccc(Cl)c(Cl)c1,active,300.229,3.5070000000000023,1.0,2.0,7.79997073344623
1354,CHEMBL597000,Cc1csc(C[C@H]2[C@@H]3CNC[C@@]32c2ccc(Cl)c(Cl)c2)n1,active,339.291,4.088020000000004,1.0,3.0,7.700057099977233
1355,CHEMBL591928,CNC[C@@H](O)[C@H](c1ccccc1)N1CC(C)(C)c2cccc(F)c21.Cl,active,364.892,3.6667000000000027,2.0,3.0,4.67929302569041
1356,CHEMBL598614,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C)(C)c2cccc(F)c21.Cl,active,382.882,3.8058000000000036,2.0,3.0,4.641418003281486
1357,CHEMBL1204413,CNCCCC1Cc2cc(F)ccc2N(c2ccccc2)S1(=O)=O.Cl,active,384.90400000000005,3.6397000000000026,1.0,3.0,5.3979400086720375
1358,CHEMBL1204410,CNCCCC1Cc2ccccc2N(c2ccccc2)S1(=O)=O.Cl,active,366.91400000000004,3.5006000000000026,1.0,3.0,5.180456064458132
1359,CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,active,179.21899999999997,1.3050000000000002,1.0,3.0,6.050609993355087
1360,CHEMBL6467,CSc1ccc(CC(C)N)cc1,active,181.30399999999997,2.2982000000000005,1.0,2.0,5.512437439743622
1361,CHEMBL43048,CNC(C)Cc1ccc2c(c1)OCO2,active,193.24599999999995,1.5656999999999999,1.0,3.0,5.84103473961659
1362,CHEMBL358967,CC(N)Cc1ccc(Cl)cc1,active,169.65499999999997,2.2297000000000002,1.0,1.0,6.372634143407267
1363,CHEMBL1095850,CN1CCN(C[C@H](c2csc(Cl)c2)C2(O)CCCCC2)CC1,active,342.93600000000026,3.4277000000000024,1.0,4.0,6.673664139071248
1364,CHEMBL1099178,CN1CCN(C[C@@H](c2csc(Cl)c2)C2(O)CCCCC2)CC1,active,342.93600000000026,3.4277000000000024,1.0,4.0,5.221848749616356
1365,CHEMBL1099179,CN1CCN(C[C@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1,active,336.9070000000002,3.366200000000002,1.0,3.0,6.756961951313706
1366,CHEMBL1099212,CN1CCN(C[C@@H](c2cccc(Cl)c2)C2(N)CCCCC2)CC1,active,335.92300000000023,3.332600000000002,1.0,3.0,7.522878745280337
1367,CHEMBL1097148,CN1CCN(CC(c2csc(Cl)c2)C2(O)CCCCC2)CC1,active,342.93600000000026,3.4277000000000024,1.0,4.0,6.410050398674292
1368,CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,active,277.4079999999999,3.0356000000000014,1.0,3.0,5.0
1369,CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,active,297.423,4.630900000000003,1.0,3.0,6.0
1370,CHEMBL1096495,CN1CCN(CC(c2cccc(Cl)c2)C2(O)CCCCC2)CC1,active,336.9070000000002,3.366200000000002,1.0,3.0,6.607303046740334
1371,CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,active,284.74600000000004,2.6092000000000004,1.0,3.0,7.655607726314889
1372,CHEMBL1083430,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)c(F)c2)S1(=O)=O,active,383.42000000000013,2.1380999999999997,2.0,4.0,6.536107011014093
1373,CHEMBL1085338,CNCCCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,335.40400000000005,2.6381000000000006,1.0,3.0,6.29073003902417
1374,CHEMBL1084828,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)cc2)S1(=O)=O,active,365.4300000000001,1.9989999999999994,2.0,4.0,6.581698708680254
1375,CHEMBL1085322,CNC[C@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O,active,377.4660000000002,1.8684999999999994,2.0,5.0,6.573488738635425
1376,CHEMBL1084829,CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)cc2)S1(=O)=O,active,365.4300000000001,1.9989999999999994,2.0,4.0,6.413412695328245
1377,CHEMBL1084313,CNC[C@H](O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O,active,383.42000000000013,2.1380999999999997,2.0,4.0,6.293282217663241
1378,CHEMBL1085066,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2C)S1(=O)=O,active,361.46700000000016,2.1683199999999996,2.0,4.0,5.63339028960757
1380,CHEMBL1084311,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)cc2F)S1(=O)=O,active,383.42000000000013,2.1380999999999997,2.0,4.0,6.000869458712629
1381,CHEMBL1084312,CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)cc2F)S1(=O)=O,active,383.42000000000013,2.1380999999999997,2.0,4.0,5.4968905633286305
1382,CHEMBL1083410,CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,365.4300000000001,1.9989999999999994,2.0,4.0,5.618163200001657
1389,CHEMBL1085323,CNC[C@@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O,active,377.4660000000002,1.8684999999999994,2.0,5.0,5.590066876668706
1390,CHEMBL43048,CNC(C)Cc1ccc2c(c1)OCO2,active,193.24599999999995,1.5656999999999999,1.0,3.0,5.84103473961659
1391,CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,active,179.21899999999997,1.3050000000000002,1.0,3.0,6.050609993355087
1392,CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,active,239.746,3.2993000000000023,1.0,2.0,6.180456064458132
1393,CHEMBL1172928,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,active,255.745,2.2720000000000002,2.0,3.0,4.0
1395,CHEMBL1173274,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccccc1,active,221.3,1.6185999999999998,2.0,3.0,5.972650392225243
1396,CHEMBL1173275,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(F)c1,active,239.29,1.7576999999999998,2.0,3.0,5.860120913598763
1397,CHEMBL1173276,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Br)c1,active,300.196,2.3811,2.0,3.0,5.476253533188435
1398,CHEMBL1173277,Cc1cccc([C@]2(O)OCC(C)(C)N[C@H]2C)c1,active,235.327,1.92702,2.0,3.0,5.585026652029182
1399,CHEMBL1173279,COc1cccc([C@]2(O)OCC(C)(C)N[C@H]2C)c1,active,251.32599999999996,1.6271999999999998,2.0,4.0,4.795880017344075
1400,CHEMBL1173280,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc([N+](=O)[O-])c1,active,266.29699999999997,1.5267999999999997,2.0,5.0,4.920818753952375
1401,CHEMBL1173353,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(F)cc1,active,239.29,1.7576999999999998,2.0,3.0,5.376750709602099
1402,CHEMBL1173354,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(Cl)cc1,active,255.745,2.2720000000000002,2.0,3.0,6.54515513999149
1403,CHEMBL1170441,Cc1ccc([C@]2(O)OCC(C)(C)N[C@H]2C)cc1,active,235.32700000000003,1.92702,2.0,3.0,6.079876673709276
1404,CHEMBL1173355,COc1ccc([C@]2(O)OCC(C)(C)N[C@H]2C)cc1,active,251.326,1.6272,2.0,4.0,4.0
1405,CHEMBL1173701,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(-c2ccccc2)cc1,inactive,297.398,3.2856000000000023,2.0,3.0,4.0
1406,CHEMBL1173427,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(F)c(F)c1,active,257.28,1.8967999999999998,2.0,3.0,5.669586226650809
1407,CHEMBL1173428,CC1NC(C)(C)COC1(O)c1ccc(Cl)c(Cl)c1,active,290.19,2.9254000000000016,2.0,3.0,7.154901959985743
1409,CHEMBL1173430,CC1NC(C)(C)COC1(O)c1cc(Cl)cc(Cl)c1,active,290.19,2.9254000000000016,2.0,3.0,5.0835460514500745
1411,CHEMBL1173771,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(-c2ccc3ccccc3c2)c1,active,347.4580000000001,4.438800000000003,2.0,3.0,6.343901797987168
1412,CHEMBL1173772,CC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,active,269.77200000000005,2.6621000000000006,2.0,3.0,6.690369832574102
1413,CHEMBL1173597,CCC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,active,283.799,3.052200000000002,2.0,3.0,7.522878745280337
1419,CHEMBL1210154,C/C(=N\OC(=O)Nc1ccccc1)c1cccc(-c2cccs2)c1,inactive,336.41600000000005,5.387800000000003,1.0,4.0,5.0
1420,CHEMBL1224224,CN(C)CCC(c1ccc2ccccc2c1)n1ncnn1,inactive,281.363,2.3674,0.0,5.0,6.210419287835575
1423,CHEMBL1224303,CN(C)CCC(c1ccc(Cl)c(Cl)c1)n1ncnn1,inactive,300.193,2.521,0.0,5.0,7.107905397309519
1424,CHEMBL1224381,CNCCC(c1ccc(Cl)c(Cl)c1)n1ncnn1,active,286.166,2.1788,1.0,5.0,6.935542010773082
1425,CHEMBL1224382,CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(C)n1,active,300.19300000000004,2.4872199999999998,1.0,5.0,7.236572006437063
1427,CHEMBL1224227,CNCCC(c1ccc2ccccc2c1)n1ncnn1,inactive,267.336,2.0252,1.0,5.0,5.906578314837765
1428,CHEMBL1082723,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,inactive,390.24500000000006,4.343700000000003,3.0,2.0,5.0
1429,CHEMBL1275709,CN(C)[C@@H]1CC[C@H](c2c[nH]c3ccc(C#N)cc23)C1,active,253.349,3.237280000000001,1.0,2.0,5.161150909262744
1430,CHEMBL1275791,CN(C)[C@H]1CC[C@@H](c2c[nH]c3ccc(F)cc23)C1,active,246.32899999999998,3.5047000000000015,1.0,1.0,5.6777807052660805
1431,CHEMBL1278088,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,active,432.5720000000004,2.529,1.0,7.0,6.0
1432,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,active,303.35800000000006,1.8677,0.0,5.0,6.173925197299173
1433,CHEMBL1643642,Cc1cc(C2=C(c3ccccc3)CC3CCC2S3)on1,active,283.39599999999996,4.561720000000003,0.0,3.0,5.698970004336019
1434,CHEMBL1643643,Cc1cc(C2=C(c3ccc(F)cc3)CC3CCC2S3)on1,active,301.38599999999997,4.700820000000004,0.0,3.0,6.0
1435,CHEMBL1643644,Cc1cc(C2=C(c3ccc(Cl)cc3)CC3CCC2S3)on1,active,317.841,5.215120000000003,0.0,3.0,6.809668301829708
1436,CHEMBL1643645,Cc1cc(C2=C(c3ccc(Br)cc3)CC3CCC2S3)on1,active,362.2920000000001,5.324220000000004,0.0,3.0,6.856985199745905
1437,CHEMBL1643646,Cc1cc(C2=C(c3ccc(Cl)c(Cl)c3)CC3CCC2S3)on1,active,352.2860000000001,5.868520000000003,0.0,3.0,7.1598939055432425
1438,CHEMBL1643647,c1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,active,345.4670000000001,5.9203000000000054,0.0,3.0,5.301029995663981
1439,CHEMBL1643648,Fc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,active,363.45700000000016,6.059400000000005,0.0,3.0,5.698970004336019
1440,CHEMBL1643649,Clc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,active,379.91200000000015,6.573700000000005,0.0,3.0,7.1771783546968955
1441,CHEMBL1643650,Brc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,active,424.36300000000017,6.682800000000006,0.0,3.0,6.899629454882437
1442,CHEMBL1643651,Clc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1Cl,active,414.3570000000002,7.2271000000000045,0.0,3.0,6.478861916295964
1443,CHEMBL1643652,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccccc2)S3)on1,active,285.41200000000003,4.518320000000004,0.0,3.0,7.187086643357144
1444,CHEMBL1643653,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(F)cc2)S3)on1,active,303.402,4.657420000000004,0.0,3.0,7.657577319177793
1445,CHEMBL1643654,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(Cl)cc2)S3)on1,active,319.857,5.171720000000004,0.0,3.0,7.485452247339714
1446,CHEMBL1643655,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(Br)cc2)S3)on1,active,364.30800000000005,5.280820000000004,0.0,3.0,7.33161408331
1447,CHEMBL1643656,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(Cl)c(Cl)c2)S3)on1,active,354.302,5.825120000000004,0.0,3.0,6.994390554639719
1448,CHEMBL1643657,c1ccc(-c2cc(C3C4CCC(C[C@H]3c3ccccc3)S4)on2)cc1,active,347.483,5.876900000000005,0.0,3.0,6.0
1449,CHEMBL1643658,Fc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,active,365.47300000000007,6.016000000000005,0.0,3.0,6.341035157335565
1450,CHEMBL1643659,Clc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,active,381.92800000000005,6.530300000000005,0.0,3.0,6.886056647693163
1451,CHEMBL1643660,Brc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,active,426.3790000000001,6.639400000000005,0.0,3.0,6.623423042943488
1452,CHEMBL1643661,Clc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1Cl,active,416.37300000000005,7.183700000000004,0.0,3.0,6.303643611266668
1453,CHEMBL1643662,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccccc2)S3)on1,active,285.41200000000003,4.518320000000004,0.0,3.0,7.920818753952375
