molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL456221,COc1ccc(F)cc1C[C@H]1CC[C@H](CN)O1,28940.0,active
CHEMBL450987,COc1ccc(F)cc1C[C@@H]1CC[C@H](CN)O1,18680.0,active
CHEMBL456222,COc1ccc(F)cc1C[C@H]1CC[C@H](CCN)O1,38440.0,active
CHEMBL450769,COc1ccc(F)cc1C[C@@H]1CC[C@H](CCN)O1,36340.0,active
CHEMBL511500,COc1ccc(F)cc1CC[C@H]1CC[C@H](CN)O1,8555.0,intermediate
CHEMBL456223,COc1ccc(F)cc1CC[C@@H]1CC[C@H](CN)O1,34300.0,intermediate
CHEMBL462311,COc1ccc(F)cc1CC[C@H]1CC[C@H](CCN)O1,27850.0,intermediate
CHEMBL460406,COc1ccc(F)cc1CC[C@@H]1CC[C@H](CCN)O1,36710.0,intermediate
CHEMBL460407,COc1ccc(F)cc1CCC[C@H]1CC[C@H](CN)O1,7618.0,intermediate
CHEMBL459367,COc1ccc(F)cc1CCC[C@@H]1CC[C@H](CN)O1,6288.0,intermediate
CHEMBL450907,COc1ccc(F)cc1CCCC1CCC(CCN)O1,16990.0,intermediate
CHEMBL450907,COc1ccc(F)cc1CCCC1CCC(CCN)O1,41260.0,intermediate
CHEMBL455221,COc1ccc(F)cc1CCCC[C@H]1CC[C@H](CN)O1,16540.0,intermediate
CHEMBL460204,COc1ccc(F)cc1CCCCC1CCC(CCN)O1,37460.0,intermediate
CHEMBL2112075,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N.Cl,200.0,active
CHEMBL504479,COc1ccc(CC(C)(C)NCC(O)COc2ccccc2C#N)cc1,300.0,active
CHEMBL523475,COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2C#N)cc1,1100.0,active
CHEMBL486278,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,1200.0,active
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1567.0,active
CHEMBL553937,CCCC(C(=O)c1ccc(N)c(I)c1)N1CCCC1,175.0,active
CHEMBL555491,CCCC(C(=O)c1ccc(N)cc1)N1CCCC1,7.0,active
CHEMBL558086,CCCC(C(=O)c1ccc(N=[N+]=[N-])c(I)c1)N1CCCC1,264.0,active
CHEMBL201960,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,32.0,active
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,590.0,active
CHEMBL564100,Clc1ccccc1OC(c1cccnc1)C1CCNCC1,400.0,active
CHEMBL550289,CCc1ccccc1OC(c1cccnc1)C1CCNCC1,4000.0,active
CHEMBL549761,CCOc1ccccc1OC(c1cccnc1)C1CCNCC1,2920.0,active
CHEMBL563852,FC(F)(F)Oc1ccccc1OC(c1cccnc1)C1CCNCC1,40000.0,inactive
CHEMBL562244,c1ccc(-c2ccccc2OC(c2cccnc2)C2CCNCC2)cc1,40000.0,inactive
CHEMBL549965,c1ccc(Oc2ccccc2OC(c2cccnc2)C2CCNCC2)cc1,4000.0,inactive
CHEMBL550696,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1,1600.0,intermediate
CHEMBL562444,CCc1ccc(OC(c2cccnc2)C2CCNCC2)cc1,7830.0,intermediate
CHEMBL564631,CSc1ccc(OC(c2cccnc2)C2CCNCC2)cc1,30000.0,inactive
CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,150.0,inactive
CHEMBL559081,Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)cn1,590.0,inactive
CHEMBL563987,Fc1cccc(OC(c2cccnc2)C2CCNCC2)c1F,1070.0,inactive
CHEMBL562854,Cc1cccc(OC(c2cccnc2)C2CCNCC2)c1C,1270.0,inactive
CHEMBL540978,Clc1ccc(OC(c2cccnc2)C2CCNCC2)c(Cl)c1,480.0,inactive
CHEMBL559654,Clc1ccc(Cl)c(OC(c2cccnc2)C2CCNCC2)c1,4000.0,intermediate
CHEMBL552046,Clc1cccc(OC(c2ccccn2)C2CCNCC2)c1Cl,353.0,intermediate
CHEMBL562691,Cc1ccnc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)c1,644.0,active
CHEMBL556268,Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)nc1,3470.0,active
CHEMBL550779,Clc1cccc(OC(c2ccncc2)C2CCNCC2)c1Cl,60.0,intermediate
CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,71.0,active
CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,375.0,inactive
CHEMBL559081,Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)cn1,270.0,inactive
CHEMBL559081,Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)cn1,820.0,intermediate
CHEMBL549825,Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl,6.0,intermediate
CHEMBL549825,Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl,99.0,inactive
CHEMBL563030,Clc1cccc(OC(c2cccnc2)[C@H]2CCCNC2)c1Cl,53.0,inactive
CHEMBL563030,Clc1cccc(OC(c2cccnc2)[C@H]2CCCNC2)c1Cl,36.0,inactive
CHEMBL551573,Clc1cccc(OC(c2ccccn2)[C@@H]2CCNC2)c1Cl,720.0,active
CHEMBL551573,Clc1cccc(OC(c2ccccn2)[C@@H]2CCNC2)c1Cl,330.0,intermediate
CHEMBL563495,Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,1060.0,active
CHEMBL563495,Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,1530.0,active
CHEMBL150932,c1ccc(C(Oc2cccc3ccccc23)C2CCNCC2)cc1,370.0,active
CHEMBL541226,Clc1cccc(OC(c2ccccc2)C2CCNCC2)c1Cl,200.0,active
CHEMBL562115,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2CC#CCF,3.0,active
CHEMBL196468,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(C#N)cc12,4200.0,active
CHEMBL234706,CN(C)[C@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,290.0,active
CHEMBL552167,CN(C)C[C@H]1CCC[C@@H]1c1c[nH]c2ccc(C#N)cc12,690.0,active
CHEMBL579056,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2C,9.0,active
CHEMBL575854,CCSc1ccc([C@H]2CC3CCC([C@H]2C(=O)OC)N3C)cc1,232.0,active
CHEMBL579254,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC(C)C)cc1)N2C,16.0,active
CHEMBL573844,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC(F)(F)F)cc1)N2C,200.0,active
CHEMBL578419,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)c(Br)c1)N2C,10.1,active
CHEMBL574020,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc([S+](C)[O-])c(Br)c1)N2C,76.0,active
CHEMBL574317,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc([S+](C)[O-])cc1)N2C,91.0,active
CHEMBL574543,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(S(C)(=O)=O)cc1)N2C,10000.0,active
CHEMBL574544,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2,28.0,active
CHEMBL574546,CCSc1ccc([C@H]2CC3CCC(N3)[C@H]2C(=O)OC)cc1,177.0,active
CHEMBL575199,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2CCCF,112.0,active
CHEMBL573831,CCSc1ccc([C@H]2CC3CCC([C@H]2C(=O)OC)N3CCCF)cc1,1200.0,intermediate
CHEMBL578219,C=CCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SC)cc1)C2,71.0,intermediate
CHEMBL575206,C=CCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SCC)cc1)C2,1100.0,intermediate
CHEMBL573361,CCCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SC)cc1)C2,74.0,intermediate
CHEMBL575648,CCCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SCC)cc1)C2,900.0,intermediate
CHEMBL574081,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(OC)cc1)N2C,6.5,intermediate
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,89.1,intermediate
CHEMBL382741,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccccc1C#N,0.002,intermediate
CHEMBL1204009,CCOC(=O)CCc1ccc(OC[C@H](O)CNC(C)(C)Cc2ccc3ccccc3c2)c(C#N)c1.Cl,0.059,intermediate
CHEMBL180672,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,0.2,intermediate
CHEMBL486278,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,1.2,inactive
CHEMBL570593,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1C#N,2.8,active
CHEMBL572163,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,3.7,active
CHEMBL566000,CC(NC(C)(C)C)C(=O)c1ccc(Cl)cc1,2319.0,active
CHEMBL569699,CC(NC(C)(C)C)C(=O)c1ccccc1,2310.0,active
CHEMBL578612,CC(C(=O)c1cccc(Cl)c1)N(C)C(C)(C)C,2060.0,active
CHEMBL565397,CC(C)NC(C)C(=O)c1cccc(Cl)c1,2000.0,active
CHEMBL578815,CCN(CC)C(C)C(=O)c1cccc(Cl)c1,1744.0,active
CHEMBL565382,CCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1570.0,active
CHEMBL566830,CC(C(=O)c1cccc(Cl)c1)N(C)C,1534.0,active
CHEMBL576063,CC(NC(C)(C)C)C(=O)c1cccc(F)c1,1460.0,inactive
CHEMBL566001,CC(NC(C)(C)C)C(=O)c1ccc(Br)cc1,1295.0,inactive
CHEMBL566420,CC(C(=O)c1cccc(Cl)c1)N1CCCCC1,1033.0,intermediate
CHEMBL566618,CC(NC1CCCC1)C(=O)c1cccc(Cl)c1,980.0,intermediate
CHEMBL565845,Cc1cc(C(=O)C(C)NC(C)(C)C)ccc1Br,950.0,active
CHEMBL565396,CC(NC(C)(C)C)C(=O)c1cccc(Br)c1,950.0,intermediate
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,945.0,intermediate
CHEMBL565844,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1Cl,650.0,active
CHEMBL565594,CC(C)CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,440.0,active
CHEMBL568140,CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,271.0,intermediate
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,267.0,active
CHEMBL569700,CC(NC1CC1)C(=O)c1cccc(Cl)c1,265.0,active
CHEMBL566208,CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,175.0,active
CHEMBL565593,CCCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,135.0,inactive
CHEMBL566050,CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,84.0,active
CHEMBL576622,CCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,69.0,active
CHEMBL569465,CCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,33.0,active
CHEMBL566886,CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,31.0,active
CHEMBL471036,c1ccc2cc(COC3CCNCC3)ccc2c1,6700.0,active
CHEMBL565638,CCCN(C(=O)c1ccc2ccccc2c1)C1CCNCC1,40000.0,active
CHEMBL578346,O=C(c1ccc2ccccc2c1)N(C1CCC1)C1CCNCC1,40000.0,active
CHEMBL565639,CC(C)N(C(=O)c1ccc2ccccc2c1)[C@@H]1CCNC1,14000.0,active
CHEMBL568372,O=C(c1ccc2ccccc2c1)N(C1CCC1)[C@@H]1CCNC1,5800.0,intermediate
CHEMBL567712,O=C(c1ccc2ccccc2c1)N(C1CCCC1)[C@@H]1CCNC1,7400.0,intermediate
CHEMBL577283,CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@@H]1CCNC1,9500.0,active
CHEMBL567932,CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@H]1CCNC1,744000.0,intermediate
CHEMBL571536,CCN(C(=O)c1ccc(Cl)c(Cl)c1C)[C@@H]1CCNC1,40000.0,intermediate
CHEMBL567725,Cc1c(C(=O)N(C(C)C)[C@@H]2CCNC2)ccc(Cl)c1Cl,40000.0,intermediate
CHEMBL566240,Cc1c(C(=O)N(CC(C)(C)C)[C@H]2CCNC2)ccc(Cl)c1Cl,28000.0,intermediate
CHEMBL566576,CS(=O)(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,68000.0,intermediate
CHEMBL576821,Cc1c(CN([C@@H]2CCNC2)S(C)(=O)=O)ccc2cc(F)ccc12,28000.0,intermediate
CHEMBL568350,CS(=O)(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,4900.0,intermediate
CHEMBL567943,CS(=O)(=O)N(Cc1ccc2ccccc2c1)[C@H]1CCNC1,2800.0,intermediate
CHEMBL567944,CC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,1500.0,active
CHEMBL567288,CCC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,339.0,active
CHEMBL567289,c1cnc(N(Cc2ccc3ccccc3c2)C2CCNCC2)nc1,1300.0,inactive
CHEMBL577497,CC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,12000.0,active
CHEMBL576036,CCC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,266.0,intermediate
CHEMBL566418,CC(NC1CCC1)C(=O)c1cccc(Cl)c1,258.0,intermediate
CHEMBL567479,CC(C)(C)NC(CCC1CCCCC1)C(=O)c1cccc(Cl)c1,10000.0,active
CHEMBL577501,CC(NC(C)(C)C)C(=O)c1cc(F)cc(F)c1,5600.0,intermediate
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,227.0,intermediate
CHEMBL336920,CNCC[C@@H](Oc1cccc2ccccc12)c1cccs1,809.0,inactive
CHEMBL594585,NCC[C@@H](Oc1cccc2ccccc12)c1cccs1,10000.0,active
CHEMBL595063,NCC[C@H](Oc1cccc2ccccc12)c1cccs1,10000.0,active
CHEMBL596175,COc1ccc(C2=NN(CCCCCNCC[C@@H](Oc3cccc4ccccc34)c3cccs3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,1793.0,active
CHEMBL596185,COc1ccc(C2=NN(CCCCCNCC[C@H](Oc3cccc4ccccc34)c3cccs3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,6630.0,intermediate
CHEMBL440878,COc1ccc(C2=NNC(=O)[C@@H]3CC=CC[C@H]23)cc1OC,100000.0,intermediate
CHEMBL463431,COc1ccc(C2=NN(CCCCCBr)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,100000.0,inactive
CHEMBL595449,CN(C)Cc1nc(-c2ccc(C(C)(C)C)cc2)n(-c2cccc(O)c2)n1,10000.0,inactive
CHEMBL609908,CN1CCc2ccccc2C1CCc1c[nH]c2ccc(C#N)cc12,620.0,active
CHEMBL196468,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(C#N)cc12,4200.0,active
CHEMBL234706,CN(C)[C@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,290.0,intermediate
CHEMBL552167,CN(C)C[C@H]1CCC[C@@H]1c1c[nH]c2ccc(C#N)cc12,690.0,active
CHEMBL566050,CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,31.0,active
CHEMBL569465,CCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,56.0,active
CHEMBL566208,CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,118.0,active
CHEMBL599028,CC(C(=O)c1cccc(F)c1)N1CCCCC1,156.0,active
CHEMBL566886,CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,209.0,intermediate
CHEMBL565844,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1Cl,410.0,inactive
CHEMBL589494,Cc1cccc(C(=O)C(C)N2CCCCC2)c1,414.0,intermediate
CHEMBL580143,COc1cccc(C(=O)C(C)N2CCCCC2)c1,452.0,intermediate
CHEMBL568140,CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,463.0,active
CHEMBL565396,CC(NC(C)(C)C)C(=O)c1cccc(Br)c1,511.0,active
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,658.0,intermediate
CHEMBL566001,CC(NC(C)(C)C)C(=O)c1ccc(Br)cc1,689.0,active
CHEMBL605501,CC(NC1CCCC1)C(=O)c1cccc(F)c1,693.0,active
CHEMBL599230,CC(C(=O)c1cccc(Br)c1)N1CCCCC1,750.0,active
CHEMBL592854,Cc1cccc(C(=O)C(C)NC2CCCC2)c1,842.0,active
CHEMBL599846,CC(NC1CCCC1)C(=O)c1cccc(Br)c1,845.0,intermediate
CHEMBL566420,CC(C(=O)c1cccc(Cl)c1)N1CCCCC1,852.0,intermediate
CHEMBL566000,CC(NC(C)(C)C)C(=O)c1ccc(Cl)cc1,1090.0,active
CHEMBL566832,Cc1cccc(C(=O)C(C)NC(C)(C)C)c1,1470.0,active
CHEMBL566830,CC(C(=O)c1cccc(Cl)c1)N(C)C,1750.0,active
CHEMBL566207,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1,1950.0,active
CHEMBL589250,COc1cccc(C(=O)C(C)NC2CCCC2)c1,2270.0,active
CHEMBL576063,CC(NC(C)(C)C)C(=O)c1cccc(F)c1,2320.0,active
CHEMBL565845,Cc1cc(C(=O)C(C)NC(C)(C)C)ccc1Br,2810.0,active
CHEMBL603620,COc1cccc(C(=O)C(C)NC(C)(C)C)c1,3620.0,active
CHEMBL578612,CC(C(=O)c1cccc(Cl)c1)N(C)C(C)(C)C,6000.0,active
CHEMBL578610,CC(NC(C)(C)C)C(=O)c1ccc(F)c(F)c1,7978.0,active
CHEMBL599233,CC(C(=O)c1cccc([N+](=O)[O-])c1)N1CCCCC1,10000.0,active
CHEMBL598026,CC(NC(C)(C)C)C(=O)c1cccc([N+](=O)[O-])c1,100.0,active
CHEMBL578611,CC(NC(C)(C)C)C(=O)c1cc(Cl)cc(Cl)c1,100.0,active
CHEMBL566618,CC(NC1CCCC1)C(=O)c1cccc(Cl)c1,100.0,active
CHEMBL596775,CC(NC1CCCC1)C(=O)c1cccc([N+](=O)[O-])c1,100.0,active
CHEMBL565386,CC(NC(C)(C)C)C(=O)c1cccs1,100.0,active
CHEMBL567481,CC(CNC(C)(C)C)C(=O)c1cccc(Cl)c1,100.0,active
CHEMBL608151,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,5.012,active
CHEMBL2021580,COCC[C@H]1[C@]2(C)CNC[C@]12c1ccc(Cl)c(Cl)c1,15.85,active
CHEMBL597000,Cc1csc(C[C@H]2[C@@H]3CNC[C@@]32c2ccc(Cl)c(Cl)c2)n1,19.95,active
CHEMBL591928,CNC[C@@H](O)[C@H](c1ccccc1)N1CC(C)(C)c2cccc(F)c21.Cl,20927.0,active
CHEMBL598614,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C)(C)c2cccc(F)c21.Cl,22834.0,active
CHEMBL1204413,CNCCCC1Cc2cc(F)ccc2N(c2ccccc2)S1(=O)=O.Cl,4000.0,active
CHEMBL1204410,CNCCCC1Cc2ccccc2N(c2ccccc2)S1(=O)=O.Cl,6600.0,active
CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,890.0,active
CHEMBL6467,CSc1ccc(CC(C)N)cc1,3073.0,active
CHEMBL43048,CNC(C)Cc1ccc2c(c1)OCO2,1442.0,active
CHEMBL358967,CC(N)Cc1ccc(Cl)cc1,424.0,active
CHEMBL1095850,CN1CCN(C[C@H](c2csc(Cl)c2)C2(O)CCCCC2)CC1,212.0,active
CHEMBL1099178,CN1CCN(C[C@@H](c2csc(Cl)c2)C2(O)CCCCC2)CC1,6000.0,active
CHEMBL1099179,CN1CCN(C[C@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1,175.0,active
CHEMBL1099212,CN1CCN(C[C@@H](c2cccc(Cl)c2)C2(N)CCCCC2)CC1,30.0,active
CHEMBL1097148,CN1CCN(CC(c2csc(Cl)c2)C2(O)CCCCC2)CC1,389.0,active
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,10000.0,active
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,1000.0,active
CHEMBL1096495,CN1CCN(CC(c2cccc(Cl)c2)C2(O)CCCCC2)CC1,247.0,active
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,22.1,active
CHEMBL1083430,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)c(F)c2)S1(=O)=O,291.0,active
CHEMBL1085338,CNCCCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,512.0,active
CHEMBL1084828,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)cc2)S1(=O)=O,262.0,active
CHEMBL1085322,CNC[C@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O,267.0,active
CHEMBL1084829,CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)cc2)S1(=O)=O,386.0,active
CHEMBL1084313,CNC[C@H](O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O,509.0,active
CHEMBL1085066,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2C)S1(=O)=O,2326.0,active
CHEMBL1083429,CNC[C@@H](O)CCN1c2ccccc2N(c2c(F)cccc2F)S1(=O)=O,2618.0,intermediate
CHEMBL1084311,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)cc2F)S1(=O)=O,998.0,active
CHEMBL1084312,CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)cc2F)S1(=O)=O,3185.0,active
CHEMBL1083410,CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,2409.0,active
CHEMBL1083409,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2)S1(=O)=O,2113.0,intermediate
CHEMBL1083118,CNC[C@@H](O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O,2086.0,intermediate
CHEMBL1083392,CNCC(=O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,1475.0,intermediate
CHEMBL1082292,CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2C)S1(=O)=O,1872.0,intermediate
CHEMBL1082458,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,3617.0,intermediate
CHEMBL1083428,CNC[C@H](O)CCN1c2ccccc2N(c2c(F)cccc2F)S1(=O)=O,5500.0,intermediate
CHEMBL1085323,CNC[C@@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O,2570.0,active
CHEMBL43048,CNC(C)Cc1ccc2c(c1)OCO2,1442.0,active
CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,890.0,active
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,660.0,active
CHEMBL1172928,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,100000.0,active
CHEMBL1172929,C[C@H]1NC(C)(C)CO[C@]1(O)c1cccc(Cl)c1,630.0,intermediate
CHEMBL1173274,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccccc1,1065.0,active
CHEMBL1173275,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(F)c1,1380.0,active
CHEMBL1173276,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Br)c1,3340.0,active
CHEMBL1173277,Cc1cccc([C@]2(O)OCC(C)(C)N[C@H]2C)c1,2600.0,active
CHEMBL1173279,COc1cccc([C@]2(O)OCC(C)(C)N[C@H]2C)c1,16000.0,active
CHEMBL1173280,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc([N+](=O)[O-])c1,12000.0,active
CHEMBL1173353,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(F)cc1,4200.0,active
CHEMBL1173354,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(Cl)cc1,285.0,active
CHEMBL1170441,Cc1ccc([C@]2(O)OCC(C)(C)N[C@H]2C)cc1,832.0,active
CHEMBL1173355,COc1ccc([C@]2(O)OCC(C)(C)N[C@H]2C)cc1,100000.0,active
CHEMBL1173701,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(-c2ccccc2)cc1,100000.0,inactive
CHEMBL1173427,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(F)c(F)c1,2140.0,active
CHEMBL1173428,CC1NC(C)(C)COC1(O)c1ccc(Cl)c(Cl)c1,70.0,active
CHEMBL1173429,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cc(F)cc(F)c1,1020.0,intermediate
CHEMBL1173430,CC1NC(C)(C)COC1(O)c1cc(Cl)cc(Cl)c1,8250.0,active
CHEMBL1173770,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(-c2cccc3ccccc23)c1,10000.0,intermediate
CHEMBL1173771,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(-c2ccc3ccccc3c2)c1,453.0,active
CHEMBL1173772,CC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,204.0,active
CHEMBL1173597,CCC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,30.0,active
CHEMBL1171260,C[C@@H]1N(C)C(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,3400.0,intermediate
CHEMBL1173598,C[C@@H]1N(C)C(C)(C)CO[C@@]1(O)c1ccc(Cl)cc1,2870.0,intermediate
CHEMBL1173599,CC1NC(C)(C)COC1(O)c1cccnc1,100000.0,intermediate
CHEMBL1173600,CC1NC(C)(C)COC1(O)c1ccccn1,100000.0,intermediate
CHEMBL1173532,COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,1.995,intermediate
CHEMBL1210154,C/C(=N\OC(=O)Nc1ccccc1)c1cccc(-c2cccs2)c1,10000.0,inactive
CHEMBL1224224,CN(C)CCC(c1ccc2ccccc2c1)n1ncnn1,616.0,inactive
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,7340.0,intermediate
CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,93.8,intermediate
CHEMBL1224303,CN(C)CCC(c1ccc(Cl)c(Cl)c1)n1ncnn1,78.0,inactive
CHEMBL1224381,CNCCC(c1ccc(Cl)c(Cl)c1)n1ncnn1,116.0,active
CHEMBL1224382,CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(C)n1,58.0,active
CHEMBL1224383,CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(-n2nccn2)n1,91.7,intermediate
